art_id,cod_barra,desc_art,id_categ_n1,id_categ_n2,id_categ_n3,id_proveedor,precio_lista,peso_kg,unid_medida,activo,fec_alta
265,6987787415118,Practical Wooden Salad,Hogar,Cocina,muestra,238,126.57,6.05,LT,True,2024-03-07
266,2363618958827,Small Cotton Fish,Bebés,Ropa bebé,hacen,792,218.72,3.64,UND,True,2026-05-10
267,3486656359636,Handcrafted Chips,Bebés,Juguetes,diferentes,502,122.33,0.91,LT,True,2024-06-08
268,3662993448459,Fish,Hogar,Cocina,usted,522,551.58,11.42,KG,True,2025-10-22
269,7928598218092,Small Granite Keyboard,Moda,Camisas,unas,410,161.31,4.32,UND,True,2023-06-09
270,1925439449123,Frozen Computer,Hogar,Decoración,voz,609,735.88,12.11,KG,True,2025-07-11
271,5585881842093,Fantastic Metal Chair,Hogar,Limpieza,película,174,128.53,16.74,UND,True,2024-05-01
272,9039305977329,Handcrafted Rubber Ball,Bebés,Pañales,ciencia,634,91.31,7.82,KG,True,2025-11-19
273,3839946139805,Fantastic Cotton Bacon,Tecnología,Computadores,m,446,265.99,17.7,KG,True,2025-11-16
274,3013770842760,Rustic Frozen Mouse,Moda,Zapatos,presente,430,104.07,5.77,KG,True,2023-06-20
275,0707129244314,Granite Cheese,Hogar,Decoración,entre,795,288.76,16.03,LT,True,2023-09-16
276,7123662428579,Intelligent Shoes,Tecnología,Computadores,plaza,245,150.46,12.07,KG,True,2025-09-11
277,9911265241941,Handmade Rubber Ball,Moda,Zapatos,primeras,733,93.83,1.1,UND,True,2023-05-18
278,5380474596120,Incredible Frozen Shirt,Moda,Pantalones,perdido,388,95.04,2.61,LT,True,2023-07-18
279,9931612459003,Chicken,Hogar,Decoración,ayuda,682,1070.99,6.39,LT,True,2024-10-28
280,5708016735194,Frozen Bike,Bebés,Pañales,principales,214,667.55,17.54,LT,True,2024-11-08
281,4625689137562,Ergonomic Steel Pants,Tecnología,Computadores,ambos,645,89.32,4.0,UND,True,2024-10-14
282,1958767492059,For repair Soft Chair,Tecnología,TV,hospital,361,149.86,5.5,UND,True,2023-07-20
283,3448469612667,Metal Table,Tecnología,Celulares,habían,443,1463.83,13.1,KG,True,2025-08-22
284,4807295547618,Towels,Hogar,Cocina,color,204,321.63,6.59,LT,True,2024-09-14
285,0409774327441,Unbranded Metal Pants,Hogar,Decoración,consumo,200,234.95,16.1,UND,True,2024-05-11
286,7093314426393,Granite Mouse,Moda,Camisas,tenemos,93,368.7,10.77,UND,True,2025-02-22
287,2768948192802,Handmade Computer,Hogar,Cocina,pequeña,400,431.03,10.99,UND,True,2025-11-03
288,4924693101683,Granite Hat,Bebés,Pañales,historia,577,327.61,18.17,UND,True,2026-03-23
289,4418551780467,Cotton Gloves,Tecnología,TV,así,312,148.41,3.48,KG,True,2023-09-05
290,2831244305884,Sleek Fresh Tuna,Hogar,Cocina,contenido,60,45.34,16.9,UND,True,2025-11-18
291,5162178241557,Steel Salad,Moda,Camisas,busca,288,324.58,3.72,LT,True,2026-02-26
292,4115381801255,Handmade Cotton Soap,Moda,Camisas,señor,338,52.1,13.13,LT,True,2026-05-09
293,0719570506095,New Chair,Tecnología,TV,r,52,203.1,17.74,KG,True,2025-06-13
294,3215772716852,Small Wooden Chair,Tecnología,TV,cuenta,248,171.97,11.02,LT,True,2024-08-07
295,8427409220747,Soft Towels,Bebés,Juguetes,informe,551,160.39,16.38,KG,True,2025-03-14
296,0496245932075,Bike,Moda,Zapatos,días,104,506.22,19.33,LT,True,2025-12-15
297,2242743025607,Tuna,Bebés,Pañales,lo,373,267.54,19.19,UND,True,2025-03-30
298,7714618305374,Gently Used Granite Bacon,Tecnología,Computadores,tipos,50,531.62,18.6,LT,True,2023-09-10
299,1079218946393,Frozen Bike,Hogar,Limpieza,marco,64,54.91,15.22,LT,True,2024-02-10
300,2131709667510,Unbranded Cotton Bike,Hogar,Limpieza,tampoco,685,705.71,5.47,KG,True,2023-10-23
301,3411775652696,Plastic Sausages,Bebés,Pañales,futuro,346,830.93,16.78,LT,True,2024-04-18
302,6649558071304,Shirt,Tecnología,TV,un,89,314.99,15.76,KG,True,2023-08-15
303,2464207155013,Refined Shoes,Bebés,Juguetes,diferentes,667,2294.84,7.35,KG,True,2023-05-20
304,8995878488840,Soft Ball,Bebés,Pañales,habrá,260,650.52,2.26,KG,True,2025-02-23
305,9558399291970,Rubber Shirt,Tecnología,Computadores,doctor,478,320.04,18.42,LT,True,2025-10-18
306,8925975751622,Plastic Tuna,Moda,Camisas,entrar,455,1386.51,2.59,UND,True,2025-11-15
307,7541230121668,Metal Bike,Tecnología,Computadores,clase,583,360.22,3.41,UND,True,2024-10-10
308,4686037727330,Awesome Keyboard,Moda,Zapatos,argentina,657,131.52,13.84,KG,True,2025-10-04
309,3021442556686,Chicken,Hogar,Decoración,demasiado,525,745.25,6.94,KG,True,2023-08-15
310,1800059724228,Soap,Hogar,Limpieza,eran,25,1504.16,2.56,KG,True,2025-03-21
311,7458546758450,Practical Plastic Cheese,Moda,Zapatos,razones,526,71.4,13.34,LT,True,2023-12-08
312,5776034046172,Used Chair,Hogar,Cocina,en,174,208.37,0.82,KG,True,2023-10-21
313,4274354517965,Shirt,Hogar,Cocina,programa,656,198.99,10.19,KG,True,2024-08-13
314,4292625148137,Ball,Tecnología,Computadores,dolor,698,92.5,16.42,LT,True,2024-12-18
315,6065331490597,Keyboard,Hogar,Limpieza,quienes,481,249.74,17.37,KG,True,2025-06-19
316,6172243772380,Computer,Bebés,Juguetes,lugar,122,151.43,6.75,LT,True,2024-04-02
317,1979799962396,Frozen Mouse,Bebés,Juguetes,toma,655,504.49,15.04,KG,True,2024-06-03
318,6356270054309,Soap,Moda,Zapatos,conocimiento,534,542.7,8.97,KG,True,2025-07-17
319,6734023831610,Awesome Metal Pants,Hogar,Limpieza,palabra,734,380.49,4.0,UND,True,2025-12-31
320,8123035005030,Tuna,Tecnología,TV,blanco,450,408.96,5.41,UND,True,2023-07-05
321,6655383780670,Shoes,Tecnología,Computadores,contrario,85,1491.16,6.87,UND,True,2025-05-15
322,1121513968645,Incredible Steel Hat,Bebés,Ropa bebé,eran,164,2484.02,13.22,UND,True,2023-05-19
323,6205334298077,Tuna,Bebés,Pañales,chile,519,608.68,18.25,LT,True,2025-04-06
324,3538297504927,Chips,Hogar,Decoración,viene,505,199.62,6.96,LT,True,2023-11-23
325,3253833724873,Chips,Bebés,Pañales,estructura,523,437.96,8.93,LT,True,2025-11-09
326,5668474549286,Rubber Ball,Bebés,Juguetes,debe,43,341.54,11.4,KG,True,2024-01-05
327,5187455743586,Plastic Gloves,Bebés,Ropa bebé,podría,688,655.34,10.49,LT,True,2025-12-12
328,0762965537310,Metal Hat,Bebés,Ropa bebé,sociales,169,136.68,1.05,UND,True,2023-10-11
329,1292660582869,Bike,Bebés,Juguetes,ningún,277,697.87,17.19,LT,True,2023-05-29
330,2494144163284,Practical Shirt,Bebés,Pañales,somos,568,359.48,15.64,KG,True,2024-08-07
331,2737909767700,Steel Computer,Tecnología,Celulares,favor,167,304.28,19.03,LT,True,2024-07-07
332,0334349555892,Towels,Moda,Camisas,dio,236,316.59,16.05,LT,True,2024-07-24
333,7067217468828,Metal Sausages,Bebés,Pañales,persona,687,1274.58,8.04,KG,True,2025-11-24
334,4055580736036,Fish,Hogar,Cocina,hijos,445,5000.0,6.05,UND,True,2025-07-10
335,4620984228144,Gloves,Bebés,Pañales,pueda,722,372.7,2.24,KG,True,2023-09-28
336,5072894352027,Concrete Fish,Tecnología,Computadores,tuvo,23,159.35,18.82,LT,True,2025-09-07
337,7204555595209,Gorgeous Metal Keyboard,Bebés,Juguetes,domingo,494,327.32,19.36,KG,True,2024-08-28
338,6784402240151,Steel Bike,Tecnología,Celulares,presente,706,451.02,15.29,LT,True,2025-11-19
339,8190062680974,Shoes,Tecnología,Celulares,sala,20,389.22,5.57,UND,True,2026-02-23
340,2862095255202,Awesome Fresh Shoes,Hogar,Decoración,demasiado,23,392.4,15.61,UND,True,2023-06-02
341,7831164387231,Pants,Moda,Camisas,algo,795,277.46,13.31,KG,True,2023-07-22
342,6832852401155,Hat,Hogar,Cocina,suelo,298,1274.99,11.86,LT,True,2024-10-25
343,3191488778424,Car,Tecnología,TV,zona,311,252.85,3.08,LT,True,2025-05-30
344,6792510514095,Practical Granite Bike,Tecnología,Computadores,casos,671,740.55,10.63,KG,True,2025-12-14
345,5465684594736,Unbranded Pants,Bebés,Ropa bebé,cuales,315,73.13,9.29,UND,True,2025-05-26
346,0190716445322,Used Fresh Hat,Hogar,Decoración,términos,442,187.96,6.0,KG,True,2026-03-17
347,6443735898742,Chicken,Tecnología,TV,enfermedad,720,443.9,14.9,KG,True,2024-12-29
348,1802110638895,Soap,Bebés,Pañales,crecimiento,123,320.96,3.39,KG,True,2026-04-07
349,2400126163159,Used Soft Hat,Bebés,Ropa bebé,resultados,301,1118.18,8.58,KG,True,2024-12-14
350,6107215001878,Gently Used Plastic Salad,Bebés,Ropa bebé,resultado,528,433.44,12.88,UND,True,2024-07-08
351,6614905858334,Small Salad,Bebés,Ropa bebé,asunto,778,1245.36,6.6,KG,True,2024-08-27
352,3060107054822,Cotton Shoes,Bebés,Juguetes,diversos,320,538.86,18.18,LT,True,2024-01-05
353,3560300237621,Used Chair,Bebés,Ropa bebé,luego,324,146.35,5.04,KG,True,2025-05-25
354,6787775425620,Plastic Keyboard,Moda,Pantalones,bajo,421,273.18,12.19,LT,True,2025-04-16
355,5690166754357,Handcrafted Chips,Moda,Pantalones,estos,470,290.81,14.81,KG,True,2025-04-20
356,1849076822906,Bike,Bebés,Pañales,clase,410,1188.01,19.4,UND,True,2024-04-01
357,4278553822394,Handcrafted Bike,Moda,Pantalones,han,156,258.57,14.04,KG,True,2025-03-12
358,1166570062790,Fantastic Computer,Hogar,Cocina,este,652,288.9,15.13,LT,True,2024-05-29
359,6908546059091,Plastic Pants,Bebés,Ropa bebé,encima,254,222.16,19.4,KG,True,2025-01-12
360,9798303853119,Practical Gloves,Hogar,Decoración,zonas,525,374.22,11.28,KG,True,2024-09-18
361,9977902686322,Bacon,Tecnología,Computadores,ejército,654,635.77,2.98,KG,True,2024-02-05
362,7973881349618,Generic Fresh Shirt,Moda,Pantalones,cinco,369,667.7,2.11,KG,True,2023-08-14
363,8405715724418,Soft Pants,Bebés,Pañales,distintas,631,242.09,19.76,LT,True,2023-11-20
364,9476381130673,Sleek Tuna,Moda,Zapatos,qué,583,44.75,7.11,KG,True,2026-03-08
365,5510049582351,Soap,Tecnología,Celulares,encontrar,477,436.32,13.54,UND,True,2024-04-16
366,3173504083576,Pants,Moda,Pantalones,programas,221,366.59,4.95,UND,True,2025-10-17
367,9570081449810,Licensed Gloves,Tecnología,Computadores,pueda,256,385.79,14.63,LT,True,2024-08-02
368,4365732171852,Practical Metal Chair,Tecnología,Computadores,próximo,512,333.21,4.01,KG,True,2025-05-02
369,6540000740062,Awesome Computer,Bebés,Pañales,agua,149,449.4,8.06,UND,True,2024-12-30
370,5936154134207,Tasty Fresh Bacon,Bebés,Ropa bebé,hacia,225,44.12,8.2,KG,True,2026-01-31
371,7166092248294,Incredible Table,Moda,Pantalones,tomar,51,383.19,1.4,UND,True,2025-01-04
372,3086609177456,Practical Rubber Bike,Moda,Pantalones,segunda,258,122.57,9.31,UND,True,2024-02-01
373,4470994843024,Cotton Hat,Moda,Pantalones,mucho,194,1082.78,8.99,LT,True,2025-11-16
374,0958589915263,Intelligent Gloves,Hogar,Cocina,dólares,425,374.62,17.37,LT,True,2026-03-08
375,0634578214042,Wooden Table,Moda,Pantalones,cuya,501,160.51,4.29,UND,True,2025-12-02
376,6981500842977,Fantastic Hat,Hogar,Decoración,últimos,34,101.54,7.03,KG,True,2025-11-27
377,1117993159017,Mouse,Hogar,Decoración,vuelve,717,140.67,17.07,UND,True,2023-10-07
378,9781357881665,Bike,Moda,Zapatos,movimiento,323,174.19,4.6,KG,True,2023-12-26
379,6278343350593,Gloves,Bebés,Ropa bebé,mañana,751,344.69,13.63,UND,True,2025-03-07
380,6503053111197,Concrete Pizza,Tecnología,TV,orden,195,100.39,3.82,UND,True,2025-07-25
381,1792463668024,For repair Fresh Shirt,Hogar,Limpieza,modo,497,421.8,3.14,KG,True,2023-09-20
382,2154915200180,Tuna,Bebés,Ropa bebé,frente,334,902.79,4.04,LT,True,2026-02-10
383,2834073409501,Mouse,Tecnología,Computadores,acerca,676,998.27,2.84,LT,True,2025-10-19
384,4818728955030,Generic Rubber Table,Moda,Camisas,verdad,198,225.53,12.6,UND,True,2024-11-08
385,5327727666100,Ergonomic Fresh Ball,Bebés,Juguetes,trabajadores,121,322.02,19.0,UND,True,2025-11-17
386,2293106960578,Metal Pizza,Tecnología,Computadores,bajo,268,170.86,6.44,KG,True,2025-03-22
387,8899203920848,New Gloves,Tecnología,Celulares,ex,590,99.1,2.03,LT,True,2026-03-29
388,6274856336734,New Sausages,Moda,Pantalones,estoy,713,193.3,2.76,LT,True,2024-04-17
389,4257626035206,Concrete Cheese,Tecnología,TV,nos,233,54.46,4.57,LT,True,2025-08-25
390,4614602004586,Computer,Hogar,Decoración,fecha,632,45.93,5.8,LT,True,2026-01-20
391,5288626093025,Sleek Wooden Pants,Bebés,Pañales,m,149,448.13,17.55,LT,True,2026-03-19
392,2692331276599,Chips,Moda,Pantalones,además,104,426.48,4.78,UND,True,2023-07-08
393,0778221787504,For repair Soft Computer,Hogar,Cocina,cada,229,1121.36,11.84,LT,True,2024-03-30
394,6708459113404,Fresh Chicken,Hogar,Cocina,cuba,493,1390.97,10.71,LT,True,2025-03-17
395,7522161908498,Intelligent Shoes,Moda,Camisas,pues,656,397.29,8.92,LT,True,2025-05-10
396,5232467408623,Cheese,Tecnología,TV,campo,480,128.96,6.87,LT,True,2024-03-19
397,3780442925006,Pants,Moda,Pantalones,tengo,398,128.52,14.45,KG,True,2024-04-27
398,2882256265871,Gently Used Concrete Gloves,Moda,Zapatos,podía,201,117.03,14.72,UND,True,2025-06-19
399,3863880497080,Fantastic Soft Fish,Hogar,Limpieza,nadie,636,425.99,12.13,KG,True,2025-07-30
400,0082864580034,Cotton Cheese,Moda,Pantalones,sentido,559,156.25,16.39,KG,True,2025-09-30
401,0697364665596,Plastic Bike,Hogar,Cocina,i,225,81.25,16.2,KG,True,2023-09-24
402,1857650557168,Soft Shirt,Tecnología,Computadores,estuvo,275,504.48,9.54,LT,True,2024-10-28
403,1022327981892,Sleek Fish,Moda,Camisas,ii,247,782.72,12.5,KG,True,2024-04-29
404,4236059021017,Fantastic Shoes,Bebés,Ropa bebé,hubiera,517,156.95,19.35,KG,True,2025-03-16
405,3012114129949,Soft Chair,Tecnología,Celulares,elecciones,700,319.92,7.34,KG,True,2025-11-27
406,3571663050185,Granite Mouse,Bebés,Ropa bebé,uso,143,1428.26,12.12,KG,True,2025-08-06
407,6788486315057,Sleek Gloves,Bebés,Pañales,considera,380,842.09,9.26,KG,True,2025-02-21
408,2593263049469,Cotton Cheese,Moda,Camisas,experiencia,56,131.63,7.23,UND,True,2025-11-18
409,8136434704138,Rubber Salad,Bebés,Ropa bebé,mano,20,1566.61,19.84,UND,True,2023-12-19
410,3993134985190,Cheese,Hogar,Decoración,humanos,220,679.22,12.35,LT,True,2024-06-04
411,0930759816549,Soft Salad,Tecnología,TV,alta,277,1681.96,1.76,KG,True,2025-03-06
412,2499795487680,Rustic Salad,Bebés,Ropa bebé,gente,751,276.53,4.89,UND,True,2024-10-01
413,8258998194511,Soft Shoes,Moda,Zapatos,único,536,140.92,4.26,LT,True,2025-11-21
414,5054099750365,Gorgeous Computer,Moda,Pantalones,militares,243,318.35,14.58,KG,True,2025-05-11
415,5390968262578,Shoes,Hogar,Decoración,española,422,80.78,5.47,UND,True,2024-08-06
416,5666029257822,Salad,Hogar,Cocina,unos,366,757.93,12.72,LT,True,2024-02-11
417,1529899585638,Towels,Hogar,Limpieza,atención,100,190.51,16.71,KG,True,2023-06-09
418,7103025288446,Steel Fish,Tecnología,TV,papel,78,489.28,4.02,UND,True,2024-08-09
419,5060395375119,Cotton Chicken,Bebés,Juguetes,fuentes,716,2880.72,8.76,LT,True,2025-08-20
420,2092828751880,New Car,Tecnología,Computadores,sala,494,203.33,19.53,UND,True,2025-01-02
421,6386852161675,Computer,Tecnología,TV,perdido,361,331.05,9.59,KG,True,2024-09-22
422,3781219744851,Ball,Moda,Camisas,cuerpo,84,207.57,2.06,LT,True,2023-08-13
423,5301875898552,Gently Used Table,Hogar,Decoración,ellos,533,286.31,10.52,KG,True,2024-06-13
424,5764641519745,Small Frozen Gloves,Hogar,Decoración,la,72,261.94,5.95,KG,True,2024-01-01
425,9389051061859,Ergonomic Ball,Bebés,Ropa bebé,esfuerzo,156,899.92,15.21,KG,True,2024-03-20
426,7817093877609,Pants,Tecnología,Celulares,corte,377,805.55,16.32,KG,True,2023-08-03
427,9269481900259,Ergonomic Metal Sausages,Bebés,Juguetes,relación,428,263.83,14.97,LT,True,2026-03-05
428,0754853438168,Soft Shirt,Moda,Camisas,destino,668,373.41,15.0,KG,True,2024-10-04
429,5610247141678,Tasty Cotton Table,Hogar,Cocina,país,703,236.98,2.75,LT,True,2025-05-18
430,8639765912864,Small Granite Towels,Moda,Camisas,tu,775,1363.61,9.58,LT,True,2023-06-26
431,7594502664103,Handcrafted Frozen Bike,Hogar,Limpieza,puerta,329,25.78,1.54,KG,True,2024-02-04
432,5049755111147,Awesome Tuna,Bebés,Ropa bebé,mantener,344,151.06,19.75,LT,True,2024-08-12
433,5255481328845,Handmade Keyboard,Hogar,Cocina,tendrá,593,506.89,11.75,UND,True,2025-07-18
434,9751740227844,Used Computer,Tecnología,Celulares,cuenta,33,770.53,13.9,UND,True,2025-01-20
435,4061412671376,Handcrafted Soft Fish,Bebés,Ropa bebé,pero,582,1178.05,6.81,UND,True,2024-09-27
436,8608838390953,Unbranded Shoes,Hogar,Decoración,d,298,331.19,6.72,UND,True,2026-01-15
437,1970531876384,Handcrafted Hat,Moda,Camisas,larga,643,183.57,10.09,KG,True,2024-11-28
438,1909684515666,Shirt,Moda,Pantalones,que,566,322.26,16.79,LT,True,2026-03-07
439,4252222425833,Metal Hat,Tecnología,Computadores,situación,112,872.23,14.74,KG,True,2026-02-16
440,9919538379308,Cotton Table,Moda,Zapatos,américa,618,179.11,4.45,UND,True,2024-10-18
441,4270779720157,Chair,Tecnología,TV,dado,368,311.51,12.52,KG,True,2025-12-11
442,0994622353357,Pants,Moda,Pantalones,construcción,240,245.39,12.88,UND,True,2024-07-19
443,9965121075737,Concrete Keyboard,Tecnología,Computadores,conjunto,741,1152.35,8.67,KG,True,2024-08-05
444,6692097017258,New Granite Sausages,Moda,Zapatos,servicio,59,103.62,1.66,LT,True,2024-04-04
445,0779424668171,Table,Moda,Camisas,caso,360,26.53,0.67,LT,True,2025-09-02
446,1353609838864,Licensed Cotton Towels,Moda,Zapatos,cuyo,281,292.73,10.05,UND,True,2023-07-18
447,0528348005070,Licensed Towels,Moda,Camisas,origen,502,615.75,15.04,UND,True,2024-06-02
448,9280557421232,Keyboard,Hogar,Decoración,relaciones,759,198.72,5.84,UND,True,2026-01-14
449,6752395145241,Tasty Bacon,Moda,Zapatos,función,11,52.81,11.34,KG,True,2025-02-12
450,0226522414167,Refined Granite Bike,Hogar,Decoración,tres,5,633.98,13.81,LT,True,2025-06-05
451,2531503288742,Cotton Chicken,Tecnología,Computadores,sido,671,212.3,9.44,LT,True,2024-10-16
452,9676627676747,Steel Fish,Bebés,Ropa bebé,constitución,461,414.85,9.5,KG,True,2026-05-02
453,5871854403102,Handcrafted Soap,Hogar,Cocina,dado,318,246.67,16.05,KG,True,2026-01-22
454,9994455684759,Small Salad,Hogar,Limpieza,año,679,36.31,14.05,LT,True,2024-07-13
455,5865689035560,Metal Shirt,Moda,Camisas,habría,666,458.15,13.82,LT,True,2024-07-06
456,3915758360672,Wooden Ball,Hogar,Decoración,adelante,351,585.02,13.72,LT,True,2025-05-22
457,8183824269357,Concrete Chair,Tecnología,TV,riesgo,456,272.52,15.42,UND,True,2024-12-17
458,5296391704336,Awesome Plastic Bike,Tecnología,TV,real,574,107.25,12.61,UND,True,2024-07-15
459,9503158718212,Practical Towels,Moda,Camisas,favor,260,2083.23,1.47,UND,True,2025-01-19
460,7644972400654,Used Frozen Mouse,Hogar,Cocina,verdad,470,489.33,3.79,UND,True,2023-11-13
461,2837278481006,Generic Frozen Cheese,Tecnología,Computadores,especial,560,84.45,5.97,UND,True,2025-04-10
462,5467699896591,Gently Used Steel Shoes,Hogar,Cocina,necesario,546,3303.19,11.88,LT,True,2025-08-22
463,1334674920234,Soft Shoes,Hogar,Limpieza,recursos,162,179.63,13.49,KG,True,2026-01-30
464,7565055980675,Table,Moda,Pantalones,oposición,271,1254.7,3.57,UND,True,2025-12-20
465,8437034081415,New Wooden Ball,Tecnología,Celulares,cámara,298,637.58,7.8,LT,True,2024-12-26
466,8998204898399,Fantastic Soft Salad,Moda,Camisas,necesidad,536,472.32,14.35,LT,True,2025-10-20
467,7289116637529,Unbranded Pizza,Tecnología,TV,alrededor,224,1330.04,6.89,KG,True,2025-09-07
468,1303592986387,Concrete Hat,Hogar,Decoración,también,23,53.49,7.4,UND,True,2023-09-30
469,9925637890392,Intelligent Sausages,Moda,Camisas,razón,458,587.26,6.54,LT,True,2023-09-14
470,0443907486322,Fresh Bacon,Hogar,Cocina,central,219,236.24,6.29,UND,True,2026-03-26
471,4011853438144,Gently Used Plastic Cheese,Hogar,Cocina,demás,98,3675.45,2.96,LT,True,2025-04-28
472,5668154694183,Awesome Salad,Hogar,Decoración,tienen,399,48.09,17.8,KG,True,2025-08-22
473,1830799378696,Shoes,Moda,Zapatos,allá,93,452.49,4.36,UND,True,2024-08-31
474,7818105483146,Chair,Moda,Pantalones,diario,661,485.62,8.78,UND,True,2025-11-08
475,2617011967796,Awesome Wooden Salad,Tecnología,Celulares,abril,320,181.84,8.02,UND,True,2024-11-07
476,2223898941790,Frozen Gloves,Hogar,Cocina,casa,3,255.59,6.93,LT,True,2025-01-07
477,2133686426579,Small Soft Chicken,Tecnología,Computadores,duda,110,208.47,8.22,LT,True,2024-11-12
478,4211488794558,Licensed Plastic Keyboard,Bebés,Pañales,personal,181,125.3,2.3,KG,True,2024-06-07
479,6574164823538,Cheese,Bebés,Pañales,pensar,800,130.5,2.32,LT,True,2023-07-17
480,9343323336601,Metal Table,Tecnología,TV,anterior,302,282.05,3.1,UND,True,2024-09-01
481,3579469277843,Table,Moda,Zapatos,crecimiento,753,650.55,15.45,LT,True,2023-09-01
482,6292554265491,Generic Concrete Towels,Hogar,Cocina,buscar,64,171.92,10.05,KG,True,2026-01-21
483,5334144466565,Plastic Ball,Bebés,Pañales,ex,508,31.95,15.26,LT,True,2024-05-06
484,8039763864019,Pants,Moda,Camisas,grupo,291,301.37,13.95,UND,True,2024-01-13
485,8555507632749,Sleek Car,Bebés,Ropa bebé,clase,39,439.8,4.74,UND,True,2025-11-27
486,9231216495880,Cotton Soap,Bebés,Pañales,resultados,321,259.54,19.67,LT,True,2024-02-08
487,1360772096410,Fresh Shirt,Bebés,Juguetes,actitud,795,345.58,12.91,UND,True,2025-02-09
488,0996825759042,Sleek Steel Hat,Hogar,Cocina,encima,120,832.48,5.31,UND,True,2024-01-01
489,9748486793412,Unbranded Concrete Keyboard,Tecnología,Computadores,pudo,694,309.31,14.02,UND,True,2024-01-11
490,4550768790799,Gorgeous Bike,Tecnología,TV,manera,276,749.28,7.22,KG,True,2025-03-22
491,5850630582071,Used Plastic Shirt,Tecnología,Computadores,través,490,451.64,18.17,UND,True,2025-10-07
492,7436992012746,Soft Pizza,Bebés,Ropa bebé,situación,588,129.34,17.29,UND,True,2025-08-22
493,9690993481101,Tuna,Moda,Pantalones,vida,2,1011.02,19.46,LT,True,2024-10-21
494,1900148631519,Keyboard,Tecnología,Celulares,través,221,86.04,9.48,LT,True,2026-02-27
