id_devolucion,id_trans_origen,art_id,id_tienda,fec_devolucion,qty_devuelta,motivo_cod,canal_devolucion,estado_devolucion,vr_reembolso
333,429982,539,121,2025-12-19,3,No era lo esperado,Tienda,Aprobada,8733.21
334,688244,3849,40,2026-04-24,2,Error talla,Tienda,Aprobada,1034.68
335,111867,2032,48,2025-09-21,4,Entrega tardía,Web,Rechazada,1196.16
336,479555,4901,6,2025-10-18,1,Entrega tardía,Tienda,Rechazada,4952.47
337,431909,2258,73,2026-02-21,1,Entrega tardía,Web,Aprobada,3819.95
338,560465,3333,140,2026-04-21,1,Producto defectuoso,Mobile,Rechazada,3176.85
339,509575,2991,39,2026-01-17,3,Error talla,Tienda,Pendiente,4537.47
340,653137,2073,92,2026-01-13,1,No era lo esperado,Web,Rechazada,1186.04
341,226213,2853,28,2025-09-03,2,No era lo esperado,Tienda,Aprobada,2726.66
342,742073,2996,31,2025-10-16,1,Entrega tardía,Tienda,Aprobada,1371.85
343,448174,4452,125,2026-02-19,1,Error talla,Web,Aprobada,3221.4
344,89616,1956,125,2025-09-03,1,Error talla,Web,Aprobada,987.07
345,979734,3370,74,2026-02-23,1,Entrega tardía,Web,Rechazada,487.34
346,204401,4278,3,2025-10-10,2,No era lo esperado,Mobile,Pendiente,1539.8
347,635886,2157,125,2026-03-17,1,Producto defectuoso,Web,Pendiente,3344.29
348,449203,3635,136,2026-03-27,4,Producto defectuoso,Web,Pendiente,2583.76
349,973538,717,103,2026-04-04,3,Error talla,Tienda,Rechazada,5003.73
350,926252,2711,147,2025-09-02,2,Producto incompleto,Tienda,Rechazada,4155.3
351,718708,4828,84,2026-04-20,2,No era lo esperado,Mobile,Pendiente,8608.34
352,809881,2582,13,2026-05-01,2,Producto defectuoso,Web,Aprobada,2131.92
353,540472,1460,18,2026-02-23,1,Entrega tardía,Web,Rechazada,4896.2
354,511707,3004,13,2026-05-14,1,No era lo esperado,Mobile,Pendiente,3797.1
355,608162,1206,56,2026-05-11,1,Entrega tardía,Web,Aprobada,1531.1
356,662584,4051,103,2026-03-17,1,Entrega tardía,Mobile,Rechazada,3329.79
357,922662,4094,10,2026-03-04,6,Error talla,Tienda,Pendiente,6544.02
358,877024,1947,6,2026-05-14,2,Producto defectuoso,Mobile,Rechazada,3301.18
359,859694,4359,49,2026-04-29,4,Producto defectuoso,Tienda,Rechazada,15482.16
360,484564,4053,59,2026-04-13,2,Producto incompleto,Mobile,Aprobada,3392.84
361,823284,1141,103,2026-05-17,1,Producto defectuoso,Web,Rechazada,4513.77
362,773861,1692,23,2026-04-22,3,Producto defectuoso,Web,Pendiente,11870.01
363,730117,2660,8,2026-05-12,3,Producto defectuoso,Mobile,Rechazada,10099.53
364,376955,4604,80,2026-01-22,1,Entrega tardía,Mobile,Pendiente,1945.84
365,92334,300,40,2026-05-17,3,Producto defectuoso,Web,Aprobada,5798.97
366,171026,4064,109,2026-05-05,2,Entrega tardía,Tienda,Aprobada,4293.46
367,934773,1843,95,2026-01-04,2,Error talla,Mobile,Rechazada,4866.32
368,975286,4044,146,2026-04-02,3,Entrega tardía,Tienda,Aprobada,2970.06
369,320226,454,61,2025-09-02,3,Error talla,Mobile,Aprobada,3314.19
370,392285,3786,146,2026-05-16,2,Producto incompleto,Tienda,Aprobada,9768.8
371,332507,3097,74,2026-04-28,5,Producto defectuoso,Mobile,Aprobada,19739.55
372,816294,2096,13,2025-11-30,2,Error talla,Web,Pendiente,2173.28
373,15745,4943,101,2026-04-08,2,Producto defectuoso,Web,Pendiente,6301.6
374,24504,1825,2,2026-05-08,1,No era lo esperado,Tienda,Rechazada,1925.25
375,381896,1027,126,2025-11-24,3,Producto incompleto,Web,Pendiente,57.75
376,781560,2970,133,2026-01-24,3,Producto defectuoso,Web,Aprobada,88.92
377,694772,2781,59,2026-02-26,5,Producto defectuoso,Mobile,Rechazada,8741.75
378,882071,1229,12,2026-02-28,2,Error talla,Mobile,Aprobada,8042.84
379,657778,3361,79,2025-09-16,2,Error talla,Mobile,Rechazada,7764.24
380,345957,4174,20,2026-04-23,1,Error talla,Web,Rechazada,23.57
381,390491,380,75,2026-03-04,3,Entrega tardía,Mobile,Aprobada,9451.38
382,33348,4576,11,2026-03-26,1,No era lo esperado,Tienda,Rechazada,4747.2
383,454690,3259,119,2025-10-03,1,No era lo esperado,Web,Pendiente,1664.19
384,382581,4503,59,2026-05-04,3,Error talla,Tienda,Rechazada,12698.64
385,8562,1661,16,2025-10-06,1,Producto incompleto,Tienda,Pendiente,3956.32
386,622391,3788,62,2025-11-22,1,Error talla,Tienda,Rechazada,4867.84
387,122901,3286,123,2026-04-03,1,Entrega tardía,Mobile,Aprobada,1016.96
388,577108,1915,119,2026-03-31,3,Entrega tardía,Mobile,Aprobada,2953.5
389,189509,2519,121,2025-12-11,6,Entrega tardía,Web,Aprobada,7188.12
390,939445,4084,39,2026-04-07,1,Entrega tardía,Web,Aprobada,533.06
391,541859,1528,53,2026-03-18,1,Producto defectuoso,Tienda,Aprobada,3377.56
392,557084,703,5,2026-04-11,3,Entrega tardía,Mobile,Rechazada,5071.86
393,478328,4827,17,2026-03-16,3,Error talla,Web,Aprobada,657.72
394,404348,1878,111,2026-01-08,3,Producto defectuoso,Tienda,Pendiente,5414.07
395,550545,995,20,2026-01-17,3,Producto defectuoso,Web,Aprobada,404.43
396,205947,1585,62,2026-04-03,1,Error talla,Tienda,Aprobada,2415.78
397,804620,4760,21,2026-04-08,4,Error talla,Mobile,Rechazada,3639.6
398,446654,3309,137,2026-04-04,1,Error talla,Tienda,Pendiente,4946.81
399,341663,3533,14,2026-05-07,2,Error talla,Mobile,Rechazada,8230.5
400,432946,858,59,2025-11-15,2,Error talla,Tienda,Aprobada,8507.26
401,834539,4445,36,2026-04-28,3,Error talla,Web,Pendiente,2325.96
402,259760,2996,7,2026-04-25,3,No era lo esperado,Tienda,Pendiente,4115.55
403,35541,4350,89,2026-05-11,2,Entrega tardía,Web,Rechazada,8781.66
404,368331,3704,42,2026-04-14,1,Producto incompleto,Web,Rechazada,1993.94
405,431169,4491,109,2026-05-04,1,Error talla,Web,Aprobada,1445.12
406,289202,2363,100,2025-08-26,1,Error talla,Tienda,Pendiente,3274.02
407,646403,3329,18,2026-04-12,1,Entrega tardía,Tienda,Rechazada,3485.58
408,224420,1912,105,2026-05-04,3,Error talla,Mobile,Pendiente,6270.12
409,613635,4104,58,2025-08-19,1,Error talla,Web,Aprobada,1235.04
410,870346,3843,9,2026-05-03,1,Producto incompleto,Web,Aprobada,3915.6
411,659304,3886,140,2026-05-13,2,Error talla,Tienda,Aprobada,1150.72
412,523895,3955,18,2026-01-02,1,No era lo esperado,Web,Aprobada,2546.77
413,428544,3821,4,2026-05-15,1,Producto incompleto,Mobile,Pendiente,1900.08
414,284691,3138,77,2026-03-01,1,No era lo esperado,Web,Aprobada,4792.79
415,751740,3151,108,2026-04-23,1,Producto defectuoso,Web,Pendiente,3516.51
416,392213,3961,75,2026-05-14,2,Error talla,Web,Aprobada,5065.92
417,27187,4009,127,2026-04-27,1,No era lo esperado,Tienda,Rechazada,63.62
418,787451,4103,22,2026-04-24,1,Error talla,Mobile,Rechazada,421.25
419,461522,2176,46,2025-12-25,1,Producto defectuoso,Mobile,Pendiente,1807.57
420,599155,3846,133,2026-04-22,2,No era lo esperado,Web,Aprobada,2410.86
421,368523,3272,35,2026-05-05,1,Producto incompleto,Web,Rechazada,2909.6
422,35842,998,40,2026-02-06,1,Producto incompleto,Mobile,Aprobada,2728.62
423,169318,1601,144,2026-04-26,1,Entrega tardía,Mobile,Pendiente,4239.93
424,706212,248,89,2026-03-09,1,No era lo esperado,Web,Pendiente,1489.41
425,785214,3350,25,2026-04-23,3,Producto incompleto,Mobile,Aprobada,7187.16
426,746844,4466,53,2026-02-19,1,Entrega tardía,Mobile,Rechazada,814.24
427,787874,707,7,2025-09-16,2,Producto defectuoso,Mobile,Pendiente,478.74
428,497974,1868,5,2026-03-31,1,Producto defectuoso,Tienda,Rechazada,4330.67
429,987551,1505,26,2025-12-29,1,No era lo esperado,Mobile,Pendiente,2009.37
430,261169,3784,5,2026-04-25,1,Producto incompleto,Mobile,Pendiente,3590.35
431,514763,1064,101,2026-03-10,2,No era lo esperado,Mobile,Pendiente,4993.36
432,269725,2981,46,2026-02-04,3,No era lo esperado,Web,Rechazada,11067.39
433,384931,3272,127,2026-03-13,2,Entrega tardía,Tienda,Aprobada,5819.2
434,90106,1759,121,2026-03-05,1,No era lo esperado,Tienda,Pendiente,1100.45
435,443954,3898,58,2026-01-16,2,Producto defectuoso,Tienda,Rechazada,3078.14
436,677522,684,89,2025-11-05,3,No era lo esperado,Tienda,Pendiente,12188.01
437,547564,2287,134,2026-02-08,2,Entrega tardía,Mobile,Aprobada,5055.08
438,252807,1487,127,2026-02-17,1,Producto incompleto,Tienda,Aprobada,4485.24
439,552799,1279,11,2026-05-07,2,No era lo esperado,Web,Pendiente,7763.06
440,636894,966,17,2026-03-23,2,Producto incompleto,Web,Aprobada,3338.36
441,521769,3297,145,2026-05-09,2,Producto incompleto,Mobile,Pendiente,5157.62
442,444781,1750,84,2026-04-03,2,Error talla,Tienda,Rechazada,1308.74
443,134060,4223,92,2025-11-17,5,No era lo esperado,Web,Pendiente,7970.7
444,509164,1890,6,2026-05-17,1,Error talla,Web,Aprobada,1855.09
445,124532,3542,104,2026-05-07,1,Producto incompleto,Mobile,Rechazada,2368.84
446,425537,2555,92,2026-04-15,2,Producto incompleto,Web,Rechazada,3075.32
447,454481,2303,97,2025-08-10,1,Producto incompleto,Mobile,Aprobada,2803.01
448,174724,835,54,2026-03-05,1,Error talla,Tienda,Rechazada,2302.25
449,324318,3004,42,2025-11-04,1,Error talla,Mobile,Rechazada,3797.1
450,58960,3288,26,2025-10-04,2,Producto incompleto,Mobile,Rechazada,3286.58
451,374854,4530,48,2026-04-14,5,Producto defectuoso,Tienda,Pendiente,17974.5
452,204685,4556,76,2026-02-02,2,No era lo esperado,Web,Aprobada,2988.28
453,434909,4676,110,2025-10-08,3,Producto defectuoso,Web,Rechazada,12820.95
454,138420,897,84,2026-03-04,4,Producto incompleto,Web,Aprobada,707.64
455,166698,357,103,2026-01-08,1,Entrega tardía,Mobile,Rechazada,3599.39
456,400167,1626,32,2026-04-01,2,Producto incompleto,Mobile,Pendiente,8665.84
457,103917,2827,30,2026-04-10,2,No era lo esperado,Mobile,Rechazada,3346.3
458,730401,3280,70,2026-02-09,2,No era lo esperado,Tienda,Aprobada,2673.34
459,45226,3839,7,2025-12-07,2,No era lo esperado,Tienda,Rechazada,652.64
460,63693,72,27,2026-02-21,1,Producto incompleto,Web,Pendiente,295.66
461,168799,188,145,2026-03-20,1,No era lo esperado,Tienda,Pendiente,3525.68
462,95735,3590,146,2026-05-16,2,No era lo esperado,Mobile,Aprobada,8747.02
463,69860,4439,75,2025-10-14,2,No era lo esperado,Web,Pendiente,8908.04
464,350138,4805,47,2026-02-27,2,Producto defectuoso,Web,Pendiente,7105.84
465,306509,4010,131,2026-05-09,4,No era lo esperado,Web,Pendiente,749.52
466,989612,1850,101,2026-05-08,5,Producto incompleto,Mobile,Rechazada,3572.45
467,745941,3260,77,2025-09-23,1,Entrega tardía,Web,Rechazada,4148.88
468,383774,1868,58,2025-09-02,2,Producto defectuoso,Mobile,Rechazada,8661.34
469,437531,2084,113,2026-03-10,2,No era lo esperado,Web,Aprobada,6202.24
470,235685,4610,72,2026-01-29,3,Producto defectuoso,Web,Pendiente,2197.38
471,634051,2534,26,2025-11-22,3,Error talla,Tienda,Rechazada,10411.71
472,117708,3899,68,2026-05-04,2,Producto defectuoso,Mobile,Rechazada,7658.96
473,127713,3232,82,2025-07-01,1,Error talla,Mobile,Pendiente,4947.76
474,43980,3097,126,2025-09-06,1,Error talla,Web,Aprobada,3947.91
475,166208,4389,44,2026-02-27,1,Producto incompleto,Mobile,Rechazada,2149.51
476,14759,3584,13,2025-10-21,1,No era lo esperado,Tienda,Rechazada,4834.78
477,115180,597,138,2026-01-09,2,Entrega tardía,Mobile,Rechazada,1328.0
478,34739,89,73,2026-04-25,3,Entrega tardía,Mobile,Pendiente,12641.61
479,405431,4814,92,2026-05-06,1,Producto defectuoso,Web,Pendiente,3611.81
480,230037,4548,110,2026-02-01,1,Error talla,Mobile,Pendiente,3170.88
481,468900,1432,38,2026-03-30,3,Producto incompleto,Mobile,Pendiente,6643.5
482,781862,931,146,2026-04-06,7,Entrega tardía,Web,Rechazada,13691.37
483,325330,1488,34,2026-02-27,2,Entrega tardía,Web,Aprobada,1312.16
484,820435,3089,98,2026-03-25,1,Error talla,Web,Rechazada,2317.8
485,262676,1772,66,2026-04-14,1,Producto incompleto,Tienda,Aprobada,1326.23
486,632623,2816,128,2025-12-17,1,Entrega tardía,Mobile,Rechazada,3693.54
487,416793,4285,65,2026-04-05,3,Entrega tardía,Mobile,Rechazada,4560.36
488,78360,176,134,2026-05-01,2,No era lo esperado,Mobile,Pendiente,5010.3
489,750183,4234,120,2025-10-02,2,No era lo esperado,Tienda,Rechazada,6132.56
490,878651,4779,109,2026-05-08,3,No era lo esperado,Web,Aprobada,11702.58
491,31209,2558,20,2026-01-24,2,Producto incompleto,Web,Pendiente,4405.5
492,79339,4752,31,2025-08-29,1,Producto incompleto,Mobile,Rechazada,328.26
493,677899,2356,14,2026-05-09,1,No era lo esperado,Web,Rechazada,3572.92
494,48541,1888,5,2026-03-28,1,Producto incompleto,Mobile,Aprobada,138.12
495,872271,812,50,2025-09-24,1,Producto defectuoso,Mobile,Aprobada,1243.71
496,1586,771,73,2026-05-12,2,Entrega tardía,Web,Rechazada,2160.44
497,664797,4634,38,2026-03-20,3,Producto incompleto,Tienda,Aprobada,11021.1
498,755687,3858,40,2026-03-01,1,Producto incompleto,Tienda,Pendiente,1375.66
499,690082,2966,131,2026-02-20,3,Error talla,Tienda,Rechazada,11703.84
500,646388,4807,84,2026-05-03,1,Producto incompleto,Mobile,Pendiente,3307.5
501,999315,3235,139,2026-04-20,5,No era lo esperado,Tienda,Rechazada,8789.45
502,352399,2433,98,2026-04-07,2,Producto defectuoso,Tienda,Pendiente,7994.9
503,903324,269,84,2026-04-02,2,No era lo esperado,Web,Aprobada,9674.98
504,192322,199,150,2026-03-28,1,Entrega tardía,Mobile,Pendiente,2254.4
505,588220,2101,88,2026-05-15,2,No era lo esperado,Tienda,Pendiente,9813.64
506,674110,387,67,2026-04-18,3,Error talla,Mobile,Rechazada,908.91
507,237368,4112,97,2026-02-14,3,Producto defectuoso,Web,Rechazada,11740.23
508,87199,1691,51,2025-10-11,1,Error talla,Web,Aprobada,4214.0
509,755200,1839,65,2025-07-26,3,No era lo esperado,Web,Aprobada,10790.13
510,296402,2630,58,2026-04-21,1,No era lo esperado,Mobile,Aprobada,1627.42
511,497055,1887,99,2026-01-23,4,Producto incompleto,Web,Pendiente,7311.28
512,213331,327,128,2026-05-13,4,Error talla,Mobile,Pendiente,15407.8
513,341197,1634,125,2026-01-02,4,Error talla,Mobile,Rechazada,16636.96
514,879162,96,26,2025-12-17,2,Entrega tardía,Web,Aprobada,4292.7
515,178963,2260,130,2025-11-03,1,Producto defectuoso,Tienda,Aprobada,2196.64
516,100933,2741,115,2026-04-10,5,Producto incompleto,Tienda,Pendiente,10817.1
517,789307,870,129,2026-03-18,1,Producto defectuoso,Mobile,Aprobada,1112.54
518,550508,4114,131,2025-08-27,1,Error talla,Mobile,Pendiente,1671.17
519,10903,4674,54,2025-11-22,2,Entrega tardía,Tienda,Aprobada,5782.4
520,68217,4757,100,2026-03-15,2,Error talla,Web,Pendiente,5293.22
521,513808,11,124,2025-10-02,4,Entrega tardía,Mobile,Aprobada,5063.16
522,883712,538,119,2026-04-10,1,No era lo esperado,Tienda,Aprobada,4248.84
523,661228,2372,119,2026-05-14,1,Producto incompleto,Mobile,Pendiente,4014.41
524,257140,3572,118,2026-01-10,1,Producto defectuoso,Web,Pendiente,229.66
525,36676,849,106,2025-06-27,2,Producto incompleto,Web,Pendiente,3377.38
526,99107,1240,60,2026-05-02,3,Error talla,Tienda,Rechazada,5033.07
527,20373,1968,68,2025-09-05,3,Producto defectuoso,Mobile,Pendiente,989.4
528,772026,2243,20,2026-04-12,1,Producto defectuoso,Web,Rechazada,4288.07
529,582346,3029,137,2026-03-31,2,Error talla,Web,Rechazada,4297.6
530,263920,3693,108,2026-03-28,1,Producto defectuoso,Mobile,Pendiente,2441.5
531,101300,1434,72,2026-05-12,2,Error talla,Tienda,Rechazada,3448.24
532,941275,1682,74,2026-04-29,1,Producto incompleto,Tienda,Aprobada,4018.98
533,879110,3317,66,2026-04-26,2,Producto defectuoso,Web,Aprobada,8733.48
534,690676,4892,96,2026-01-11,2,Entrega tardía,Mobile,Aprobada,3266.32
535,51402,1169,77,2026-03-18,3,Entrega tardía,Web,Aprobada,6405.48
536,32108,1280,60,2026-03-14,3,Producto incompleto,Web,Aprobada,1351.14
537,479436,1650,122,2025-11-09,3,Producto defectuoso,Mobile,Pendiente,13522.59
538,83997,4237,140,2025-09-21,1,No era lo esperado,Web,Aprobada,1826.57
539,811539,3463,79,2025-10-22,3,No era lo esperado,Web,Pendiente,9004.11
540,854981,826,52,2026-03-31,3,Producto incompleto,Mobile,Aprobada,4207.23
541,550026,3256,40,2026-02-04,3,No era lo esperado,Web,Aprobada,10637.7
542,984413,2651,64,2026-04-03,1,Error talla,Mobile,Pendiente,3439.74
543,800156,4641,74,2026-01-12,2,Entrega tardía,Tienda,Aprobada,6439.12
544,865722,2026,11,2026-02-21,4,No era lo esperado,Tienda,Rechazada,1901.6
545,127756,4856,115,2026-04-25,2,Producto defectuoso,Web,Rechazada,7909.56
546,56383,1231,127,2025-10-24,1,No era lo esperado,Mobile,Aprobada,1266.74
547,783559,3603,78,2025-11-29,3,Entrega tardía,Tienda,Aprobada,10540.05
548,226188,1140,32,2025-09-28,2,Producto incompleto,Mobile,Pendiente,1330.7
549,221655,716,45,2026-04-28,2,Producto incompleto,Web,Aprobada,9189.84
550,583066,979,11,2026-02-17,3,Producto incompleto,Mobile,Aprobada,12610.53
551,714388,4111,99,2025-06-12,3,Producto incompleto,Tienda,Rechazada,12561.6
552,392545,2596,118,2026-05-07,4,Entrega tardía,Tienda,Rechazada,15314.32
553,290773,2171,142,2026-04-01,3,Entrega tardía,Mobile,Aprobada,8912.67
554,400838,1139,144,2026-04-07,3,Producto defectuoso,Tienda,Pendiente,14193.21
555,621662,1760,115,2026-04-19,1,No era lo esperado,Web,Pendiente,259.15
556,775972,3842,142,2026-02-22,1,No era lo esperado,Tienda,Rechazada,389.86
557,94964,3991,11,2026-03-07,1,Entrega tardía,Mobile,Aprobada,4384.43
558,605754,235,108,2026-01-07,1,Error talla,Tienda,Rechazada,4180.23
559,905040,3915,60,2026-05-07,2,Error talla,Mobile,Pendiente,2752.0
560,135366,2986,112,2025-12-18,4,Error talla,Tienda,Rechazada,848.64
561,362328,2595,57,2026-03-14,2,Producto defectuoso,Tienda,Aprobada,3644.5
562,61089,234,83,2026-02-26,1,Producto defectuoso,Mobile,Pendiente,3312.47
563,413984,3690,105,2026-05-07,2,Producto defectuoso,Tienda,Aprobada,1992.3
564,35669,408,96,2025-11-07,1,Producto incompleto,Tienda,Aprobada,4349.16
565,594800,1176,103,2026-05-06,3,No era lo esperado,Web,Aprobada,12093.96
566,168897,4020,34,2026-02-24,2,Entrega tardía,Tienda,Pendiente,8524.38
567,662888,1830,56,2025-10-30,1,Entrega tardía,Tienda,Pendiente,4192.02
568,131565,4457,47,2026-05-17,2,No era lo esperado,Tienda,Aprobada,7638.58
569,152699,4863,28,2025-11-23,1,Entrega tardía,Tienda,Pendiente,3544.27
570,624771,79,131,2026-04-12,2,Producto defectuoso,Mobile,Rechazada,81.42
571,625191,4937,136,2026-01-04,3,Producto incompleto,Tienda,Rechazada,6127.29
572,621334,132,90,2026-04-21,2,Error talla,Tienda,Pendiente,5156.08
573,208215,27,149,2025-08-28,3,Entrega tardía,Tienda,Aprobada,12530.28
574,932356,467,12,2026-04-18,3,No era lo esperado,Web,Rechazada,10378.14
575,975188,1480,133,2026-05-16,2,Producto incompleto,Mobile,Aprobada,3724.04
576,499965,3818,104,2025-11-07,1,Entrega tardía,Mobile,Aprobada,1270.59
577,454150,4860,97,2026-04-22,2,Entrega tardía,Web,Aprobada,6771.84
578,48417,4958,40,2026-04-19,1,Entrega tardía,Mobile,Aprobada,145.38
579,910583,3962,70,2026-05-15,1,Producto incompleto,Mobile,Rechazada,4978.91
580,14567,481,127,2026-03-31,1,Error talla,Web,Pendiente,4786.57
581,637736,33,129,2026-05-10,4,Producto defectuoso,Mobile,Rechazada,7542.68
582,679125,2112,149,2026-03-31,4,No era lo esperado,Tienda,Rechazada,6818.52
583,765879,1497,137,2026-03-08,3,Producto incompleto,Web,Rechazada,3326.55
584,133733,4639,112,2026-05-01,1,Producto defectuoso,Mobile,Aprobada,1591.48
585,868967,3799,112,2026-01-13,2,No era lo esperado,Tienda,Aprobada,9712.12
586,286035,2013,127,2026-03-09,3,Producto incompleto,Tienda,Pendiente,4998.66
587,652660,2270,33,2026-05-12,4,Producto defectuoso,Web,Pendiente,3519.28
588,342472,3425,5,2026-05-14,2,No era lo esperado,Mobile,Aprobada,8946.84
589,973424,1683,47,2026-03-13,1,No era lo esperado,Tienda,Pendiente,4809.95
590,649869,3421,38,2025-12-08,1,Error talla,Tienda,Aprobada,1762.01
591,340121,2712,149,2026-04-17,2,Entrega tardía,Tienda,Pendiente,4178.54
592,798107,944,40,2025-12-15,1,Producto incompleto,Mobile,Pendiente,4652.36
593,957915,1552,13,2025-12-23,1,Producto incompleto,Web,Rechazada,551.42
594,775522,4757,83,2025-09-07,3,Entrega tardía,Mobile,Pendiente,7939.83
595,668240,3976,96,2025-11-10,1,Producto incompleto,Tienda,Aprobada,2643.4
596,203510,2750,78,2025-11-28,2,Producto defectuoso,Web,Pendiente,8778.32
597,673509,1933,136,2025-11-13,5,Entrega tardía,Web,Pendiente,20818.6
598,795849,986,137,2026-01-17,1,No era lo esperado,Web,Pendiente,3812.49
599,236908,1623,82,2026-05-05,3,No era lo esperado,Tienda,Pendiente,11863.53
600,692169,1203,117,2025-12-14,1,No era lo esperado,Tienda,Pendiente,3660.46
601,185670,1985,114,2025-12-31,1,Producto incompleto,Mobile,Rechazada,3117.67
602,202133,669,105,2025-10-06,2,Producto incompleto,Web,Aprobada,8198.08
603,434579,2061,52,2025-12-13,2,No era lo esperado,Web,Pendiente,8501.2
604,718053,3424,59,2025-10-09,2,Error talla,Web,Aprobada,2266.72
605,818866,121,52,2026-03-12,1,No era lo esperado,Web,Pendiente,2658.23
606,324992,2898,128,2025-12-30,1,Producto incompleto,Web,Pendiente,26.61
607,755189,1776,49,2026-05-15,1,Entrega tardía,Tienda,Aprobada,4279.63
608,833835,4027,27,2025-09-15,1,Error talla,Mobile,Aprobada,3269.42
609,129840,2188,70,2025-11-10,2,Producto defectuoso,Web,Aprobada,2131.8
610,409255,670,14,2026-04-10,1,Producto incompleto,Web,Rechazada,4046.13
611,281688,84,92,2026-04-25,5,No era lo esperado,Tienda,Aprobada,5282.65
612,450215,3306,30,2026-04-27,1,Producto incompleto,Tienda,Pendiente,3671.02
613,573410,564,144,2026-05-17,2,Error talla,Mobile,Rechazada,8164.38
614,214608,1595,58,2026-05-11,1,Producto defectuoso,Web,Rechazada,4564.97
615,786522,1335,6,2026-04-29,3,Error talla,Mobile,Pendiente,11284.5
616,833551,4142,94,2026-01-04,1,No era lo esperado,Mobile,Rechazada,2361.95
617,269737,1306,124,2026-02-24,1,Producto incompleto,Mobile,Pendiente,3309.27
618,585095,2303,85,2026-04-12,1,Entrega tardía,Tienda,Rechazada,2803.01
